Flight ID,Aircraft Type,Departure Airport,Arrival Airport,Distance (km),Duration (hours),Cruising Altitude (ft),Wind Speed (km/h),Temperature (°C),SAF Percentage,Jet A-1 Percentage,Fuel Consumption (liters),Passenger Load,Cargo Load (kg),CO2 Emissions (kg)
F0863,Boeing 777,MAD,PMI,5613,6.36,39223,67,2,0.06213246928686178,0.9378675307131382,6547,298,5598,17693.79
F0864,Boeing 787,BER,LIS,594,0.89,35072,31,-15,0.0822307597447641,0.9177692402552359,19003,298,6077,50771.71
F0865,Boeing 737,HEL,HEL,433,0.56,37150,87,-6,0.04584423215391559,0.9541557678460844,25367,110,11007,66371.84
F0866,Airbus A320,EDI,BER,796,0.94,33470,52,-13,0.0,1.0,11375,65,11353,29159.76
F0867,Airbus A350,BCN,CDG,10258,15.87,40427,9,-12,0.05703422519660141,0.9429657748033986,26468,130,5111,81518.21
F0868,Airbus A320,AGP,MAD,1992,2.59,37086,20,-5,0.02281316674732553,0.9771868332526745,27911,347,8661,77659.88
F0869,Airbus A320,GVA,LGW,684,1.08,34556,112,2,0.05103986186534182,0.9489601381346582,14084,268,4680,38182.31
F0870,Boeing 787,MAD,OSL,7172,8.77,33258,11,24,0.08299398574100242,0.9170060142589975,23079,244,11247,63534.73
F0871,Boeing 777,LHR,HAM,3374,3.76,30575,54,10,0.08645779367094009,0.9135422063290599,18390,258,10039,53323.81
F0872,Boeing 737,TLS,GVA,5455,7.96,37444,29,39,0.035954241490150494,0.9640457585098495,29715,331,11733,82945.86
F0873,Boeing 777,RTM,EDI,9332,14.42,37419,88,4,0.0,1.0,17904,95,1139,49955.55
F0874,Boeing 777,NAP,MUC,4707,7.56,37590,65,-4,0.08180974461088683,0.9181902553891131,8329,187,6925,20362.47
F0875,Boeing 787,TLS,MAN,11725,19.1,33547,71,-6,0.016617184404318166,0.9833828155956819,6932,286,7937,20186.18
F0876,Boeing 787,LGW,NCE,6587,7.52,31115,13,-13,0.08849473028837386,0.9115052697116262,23128,86,1187,62842.0
F0877,Airbus A350,ZRH,RTM,4382,6.29,33736,94,30,0.09350138463626993,0.9064986153637301,22185,291,6880,66837.14
F0878,Boeing 777,ZRH,VIE,6000,6.68,36820,5,-6,0.04970167461525891,0.9502983253847411,9123,90,672,23975.71
F0879,Airbus A320,ZRH,DUS,9176,10.51,37040,58,34,0.0,1.0,11713,127,7825,34001.19
F0880,Boeing 787,ARN,INN,5246,7.04,35813,94,-8,0.053882230433128286,0.9461177695668717,8992,116,6970,27269.21
F0881,Airbus A350,SZG,MXP,4836,7.61,39222,117,13,0.0,1.0,19964,98,7463,59320.34
F0882,Boeing 787,HAM,BCN,304,0.36,36128,33,15,0.02574298017000536,0.9742570198299947,18766,64,10256,48554.84
F0883,Airbus A320,LGW,LIS,5827,8.02,35307,92,16,0.0,1.0,16160,272,7442,47339.28
F0884,Airbus A320,TLS,BSL,10372,12.82,34048,49,-12,0.07900571798676942,0.9209942820132306,30404,80,10164,75783.25
F0885,Airbus A320,RTM,VCE,5046,8.15,38435,13,15,0.04500033556393999,0.95499966443606,10191,271,6635,29866.33
F0886,Boeing 737,FCO,EIN,560,0.64,32750,50,31,0.0565666483576381,0.9434333516423619,25166,107,10801,62488.55
F0887,Boeing 777,OSL,PMI,3929,4.54,39723,22,27,0.0,1.0,29418,153,808,82318.55
F0888,Airbus A350,ANR,HAM,8902,11.89,36725,9,1,0.09558236778101607,0.904417632218984,15283,264,6102,42241.19
F0889,Boeing 737,TLS,TLS,9461,11.19,31731,83,33,0.009083052968560934,0.9909169470314391,31970,104,7392,92966.68
F0890,Boeing 787,FRA,CPH,3790,4.5,32634,43,26,0.07645135459309033,0.9235486454069097,10565,69,1455,27808.67
F0891,Boeing 737,LIS,FRA,1992,2.88,31583,22,7,0.07213761252066221,0.9278623874793378,12292,263,7736,33124.69
F0892,Airbus A320,INN,AMS,7665,10.61,36770,2,33,0.053745778728884086,0.9462542212711159,25596,65,3970,65038.33
F0893,Boeing 787,DUS,EDI,6713,9.34,30320,56,18,0.024432224083668033,0.9755677759163319,11312,113,11834,34289.86
F0894,Boeing 777,VIE,AMS,8705,9.84,39446,19,6,0.07357346274429244,0.9264265372557076,23512,113,6092,70210.41
F0895,Airbus A320,ZRH,DUS,2662,3.17,36975,60,2,0.04795082808099449,0.9520491719190055,28034,74,11567,75368.76
F0896,Boeing 737,MUC,HEL,8260,9.49,32516,86,24,0.012755700754148603,0.9872442992458514,29031,152,11987,83905.46
F0897,Airbus A320,SZG,LGW,4352,5.81,37533,5,31,0.05971990233278163,0.9402800976672183,34147,53,9702,87393.54
F0898,Boeing 777,FCO,BCN,5008,7.03,37790,79,16,0.03877445339139756,0.9612255466086025,30572,240,11409,79529.52
F0899,Boeing 777,OSL,INN,5962,7.58,40318,111,39,0.008591683519330429,0.9914083164806695,7983,303,6109,21933.11
F0900,Airbus A320,BLQ,FCO,10040,15.17,30494,64,35,0.050135271006566,0.949864728993434,22167,197,6283,54382.1
F0901,Boeing 777,PMI,BER,1741,2.58,31832,16,31,0.03738640815185711,0.9626135918481429,11074,293,2288,33458.81
F0902,Airbus A350,NCE,CPH,9472,12.68,40323,111,-4,0.0,1.0,22333,218,3259,58997.38
F0903,Airbus A350,EIN,HEL,2638,3.17,34173,13,33,0.04748070003337332,0.9525192999666267,27990,324,8338,69803.44
F0904,Boeing 737,HEL,LYS,9405,15.33,39883,77,-12,0.0,1.0,23351,176,5509,66774.82
F0905,Airbus A320,OPO,LYS,4288,6.53,31900,67,-13,0.0023111470482966357,0.9976888529517034,16356,60,9079,45959.04
F0906,Boeing 777,MUC,TLS,9479,12.13,37729,94,40,0.0015917847747153548,0.9984082152252847,15077,56,4554,39217.44
F0907,Boeing 787,BER,LYS,4650,6.39,40111,35,15,0.03525949685226594,0.9647405031477341,18790,265,8337,56937.41
F0908,Boeing 777,ZRH,MXP,3833,5.64,35724,49,23,0.008901951480743719,0.9910980485192563,26177,254,11677,80317.38
F0909,Boeing 787,BRU,LHR,1850,2.97,40576,34,-4,0.0,1.0,21896,178,6245,58739.06
F0910,Boeing 787,DUS,RTM,10224,16.79,36794,43,19,0.021096294865208243,0.9789037051347917,13836,127,3493,38193.21
F0911,Boeing 787,NAP,BLQ,8046,9.68,32991,36,2,0.06470835098540915,0.9352916490145908,7309,221,8394,21229.05
F0912,Boeing 737,EIN,FAO,10645,16.47,33558,45,-5,0.0792384334410955,0.9207615665589045,25405,185,9237,64372.09
F0913,Boeing 777,BRU,BCN,2107,2.8,37284,94,32,0.024116881723226603,0.9758831182767734,24147,287,5401,74506.39
F0914,Airbus A350,CDG,ZRH,3177,4.02,34224,47,1,0.07111289262924715,0.9288871073707529,10137,257,8803,28048.82
F0915,Airbus A350,MAN,HEL,7850,11.55,39564,114,39,0.08660528391909174,0.9133947160809083,11243,109,1865,33912.8
F0916,Airbus A320,PMI,FCO,6662,7.96,32837,77,-12,0.014404168909287352,0.9855958310907127,6702,113,1523,17616.23
F0917,Boeing 777,FCO,EDI,9082,13.5,32503,87,17,0.07874615857968219,0.9212538414203179,18841,118,8521,51930.45
F0918,Boeing 787,ZRH,HAM,1754,2.38,35425,0,35,0.017070140401643542,0.9829298595983564,21205,263,7821,65337.76
F0919,Airbus A320,HAM,FCO,10119,12.75,35816,75,2,0.09864031603620632,0.9013596839637936,10311,71,1989,27945.23
F0920,Airbus A320,BLQ,CDG,9178,12.11,33851,69,-7,0.09566738370895908,0.9043326162910409,5113,257,5475,13554.36
F0921,Airbus A320,ANR,OSL,9344,10.62,35639,42,7,0.09813031775259101,0.901869682247409,26346,287,5047,71689.32
F0922,Boeing 787,HAM,VCE,3023,3.93,34833,83,3,0.08862824190059737,0.9113717580994026,33172,274,4833,93845.53
F0923,Boeing 737,VCE,OSL,4305,5.75,34268,102,4,0.0,1.0,12507,108,1706,33345.68
F0924,Airbus A350,CDG,AGP,4969,7.76,36454,8,25,0.0,1.0,32688,292,5354,97467.32
F0925,Boeing 787,DUS,SZG,1085,1.47,40456,112,-1,0.02354020069662608,0.9764597993033739,9136,153,9243,24710.69
F0926,Airbus A350,MAD,VCE,3180,4.05,40059,46,27,0.0,1.0,6650,268,4538,19853.79
F0927,Boeing 777,EIN,VLC,8293,12.4,32263,40,6,0.05138667360948737,0.9486133263905127,33293,276,4921,86860.82
F0928,Boeing 787,EDI,GVA,8591,11.07,38334,19,-5,0.0,1.0,17021,314,9415,52073.93
F0929,Boeing 777,MUC,MUC,4521,5.62,35613,4,32,0.0679829135939899,0.9320170864060101,25325,320,6152,73609.18
F0930,Boeing 787,LYS,ARN,10705,12.04,37784,67,22,0.0,1.0,28730,255,6157,77391.94
F0931,Boeing 787,HAM,LYS,11735,13.26,31926,102,34,0.06523762597303492,0.934762374026965,14218,318,7740,42336.13
F0932,Boeing 737,STN,TLS,460,0.62,39205,119,-6,0.02648021675576976,0.9735197832442303,21093,319,3839,55938.6
F0933,Airbus A350,ORY,VLC,8151,11.13,31195,11,5,0.01203256055495301,0.987967439445047,12513,221,3125,38104.51
F0934,Boeing 787,OPO,BRU,7295,11.15,32369,52,12,0.0,1.0,30783,326,11445,77707.13
F0935,Boeing 777,HAM,LYS,6110,8.02,32960,52,33,0.0,1.0,22273,312,11234,56167.93
F0936,Boeing 777,OSL,DUS,8252,10.49,31268,25,8,0.07522009888342085,0.9247799011165792,23754,270,4083,68764.74
F0937,Boeing 787,BER,NAP,1383,2.02,36004,55,21,0.057093421770793545,0.9429065782292064,33266,196,3666,82160.98
F0938,Boeing 787,MXP,BCN,853,1.23,34529,34,-8,0.0,1.0,23465,278,11089,64528.0
F0939,Airbus A350,GVA,LGW,3653,4.74,31077,115,28,0.04132968582825929,0.9586703141717408,24040,144,4082,61592.96
F0940,Boeing 787,FCO,GVA,7302,8.51,40590,58,24,0.0058597590765673176,0.9941402409234327,10441,176,4669,30251.47
F0941,Boeing 777,LIS,LIS,2541,3.34,30689,50,29,0.005676758610476951,0.9943232413895231,17596,262,6292,47719.17
F0942,Airbus A350,MXP,CDG,10739,12.46,35219,99,32,0.060304951425378166,0.9396950485746218,8516,257,10041,23235.33
F0943,Boeing 787,STN,MAN,4631,7.67,32692,52,0,0.0019918959572987394,0.9980081040427012,10661,141,3778,28234.79
F0944,Airbus A350,MAN,BRU,9138,10.57,34995,71,34,0.0,1.0,15197,51,11632,46484.32
F0945,Boeing 737,HAM,BRU,11348,13.78,38459,2,20,0.03450137436113362,0.9654986256388663,14119,147,5618,41979.81
F0946,Airbus A320,FRA,BLQ,6151,8.04,32862,14,10,0.07580736051993538,0.9241926394800646,27976,239,8335,70153.26
F0947,Airbus A320,MXP,PMI,5207,8.5,38365,100,8,0.04983142991169594,0.950168570088304,20816,73,2788,57032.25
F0948,Airbus A320,VIE,PMI,2338,2.78,39269,120,23,0.09338661506608605,0.906613384933914,20773,309,3986,50154.63
F0949,Airbus A320,BLQ,OPO,8595,9.98,34192,10,38,0.00634911977891709,0.9936508802210829,30308,279,4616,84134.06
F0950,Boeing 787,LYS,HAM,2646,3.85,32125,95,-4,0.026766412565995525,0.9732335874340045,34941,131,11009,89389.62
F0951,Boeing 777,ANR,AGP,10571,12.55,38766,120,14,0.07406116431564959,0.9259388356843504,36296,107,4127,92564.62
F0952,Boeing 777,BER,RTM,5777,6.95,32712,33,-3,0.0,1.0,34989,259,7736,101851.11
F0953,Boeing 777,VCE,BLQ,8751,13.26,39247,81,14,0.0054061319494778,0.9945938680505222,31796,222,8229,100282.56
F0954,Boeing 787,OSL,LHR,2282,3.22,33068,13,37,0.0,1.0,22040,285,5912,55198.19
F0955,Boeing 787,ORY,VIE,11587,13.88,38918,92,-11,0.06683089638262248,0.9331691036173775,19269,244,6060,53549.54
F0956,Boeing 737,STN,CPH,7735,8.96,31901,85,-13,0.03508589273861723,0.9649141072613827,19091,262,8862,58198.13
F0957,Boeing 737,MAD,CPH,6773,7.65,35706,54,-7,0.0,1.0,12439,72,1446,35965.26
F0958,Boeing 777,BCN,ANR,2359,2.82,37800,16,4,0.0,1.0,11896,143,2861,32444.56
F0959,Airbus A350,ZRH,HAM,11465,18.57,32667,89,9,0.008063790258331273,0.9919362097416687,12030,163,9853,38104.72
F0960,Boeing 787,TLS,MXP,2622,3.46,32499,58,37,0.006709490229958682,0.9932905097700413,11902,179,8722,32484.1
F0961,Boeing 737,HEL,ZRH,9549,12.3,31941,79,37,0.017109346276480888,0.9828906537235191,16687,131,9066,50929.05
F0962,Airbus A320,BLQ,VLC,10764,16.76,38951,120,31,0.0584077778780103,0.9415922221219897,46645,93,7368,119347.46
F0963,Boeing 737,MAN,RTM,8737,11.53,40799,102,20,0.023041837650838448,0.9769581623491616,18086,343,8475,47976.38
F0964,Boeing 777,SZG,GVA,8561,11.89,38256,61,15,0.043094234047959645,0.9569057659520404,30999,174,1559,89484.71
F0965,Boeing 737,LGW,FAO,1805,2.69,34907,61,28,0.0,1.0,34361,87,10034,106356.78
F0966,Boeing 777,BRU,MUC,10948,13.13,38516,79,24,0.04729958226021365,0.9527004177397863,29958,168,9638,80547.65
F0967,Boeing 777,HAM,GVA,2067,2.41,30248,89,24,0.085555783205779,0.914444216794221,34929,150,5571,107908.53
F0968,Boeing 737,LHR,HEL,456,0.65,30569,89,0,0.02773318364539752,0.9722668163546024,31559,304,578,96798.45
F0969,Airbus A320,LIS,EIN,2055,2.32,35680,29,28,0.001316155433826305,0.9986838445661737,27333,263,9583,68995.71
F0970,Boeing 737,GVA,LYS,3137,5.12,39422,13,7,0.0571934298244312,0.9428065701755688,6067,166,11859,18582.06
F0971,Airbus A350,MAN,BER,6044,8.36,40747,13,38,0.02836491859467104,0.971635081405329,15862,251,11866,49332.08
F0972,Airbus A320,TLS,LYS,7741,9.08,30182,22,23,0.02012992396513368,0.9798700760348663,24443,88,10320,64644.57
F0973,Boeing 737,BCN,OPO,7423,12.12,33153,66,-5,0.03675557569788553,0.9632444243021144,12246,57,9608,30684.08
F0974,Airbus A350,ANR,EIN,7714,10.2,40815,53,-7,0.06022853780241264,0.9397714621975873,7190,145,8380,19632.46
F0975,Boeing 777,FAO,LHR,9395,12.15,33449,47,18,0.0993007455021242,0.9006992544978758,8459,196,8666,22268.65
F0976,Boeing 737,ANR,BCN,10286,12.44,33325,112,10,0.0,1.0,7676,208,10320,22292.23
F0977,Boeing 737,BRU,VCE,7091,8.79,35020,40,6,0.0,1.0,34218,307,6933,106094.1
F0978,Boeing 737,BER,HEL,7168,8.32,35043,8,-12,0.0,1.0,10124,106,6115,27025.8
F0979,Airbus A350,INN,LGW,10725,15.93,38378,32,13,0.042701005865834134,0.9572989941341659,28231,75,6558,84854.41
F0980,Airbus A320,DUS,LIS,5902,7.67,40333,14,3,0.0,1.0,25261,142,11710,77473.13
F0981,Airbus A350,CDG,INN,4784,7.28,30564,24,31,0.09485137618086675,0.9051486238191333,7426,102,3100,20249.18
F0982,Boeing 737,ANR,BER,4735,5.31,34558,26,2,0.0824171468796546,0.9175828531203454,34769,203,2475,86178.25
F0983,Boeing 787,BER,VLC,9046,14.11,38343,78,17,0.03598814220299749,0.9640118577970025,31968,314,6088,91986.77
F0984,Boeing 737,MXP,EIN,7865,10.77,35863,54,1,0.016584886581385884,0.9834151134186141,9494,74,4062,27406.79
F0985,Airbus A320,CPH,VLC,11917,16.29,33562,21,35,0.0997626737257312,0.9002373262742688,27088,242,4655,68005.03
F0986,Boeing 787,MAN,VLC,9291,12.54,35436,40,11,0.0,1.0,27990,337,7183,73806.07
F0987,Airbus A320,BLQ,HEL,2376,2.75,38365,109,1,0.012533003767543616,0.9874669962324564,18361,68,9469,48165.99
F0988,Airbus A350,BRU,FCO,6788,8.83,30595,20,17,0.04792215182038208,0.9520778481796179,29423,254,3573,88210.02
F0989,Boeing 777,BSL,RTM,4506,6.05,31921,72,14,0.040139282538426316,0.9598607174615736,17932,170,7504,54583.93
F0990,Boeing 787,MAN,OPO,10859,14.73,35876,109,-13,0.06477097002423364,0.9352290299757664,14535,109,653,41981.53
F0991,Airbus A350,BER,ANR,10852,14.05,38172,21,12,0.030011409985637217,0.9699885900143628,11306,80,8760,31859.9
F0992,Boeing 737,RTM,MAN,11831,16.14,32167,67,14,0.07463540679479148,0.9253645932052085,22934,203,11907,57645.69
F0993,Boeing 777,SZG,VIE,2170,3.05,32817,73,38,0.08189132840674013,0.9181086715932598,5644,64,10274,15386.11
F0994,Airbus A350,LGW,HAM,10010,16.3,39210,39,11,0.03807232621366057,0.9619276737863395,10053,67,8367,25344.21
F0995,Airbus A320,MAD,NAP,11083,14.57,39595,1,20,0.0074487250382550664,0.9925512749617449,14169,130,4977,37216.44
F0996,Boeing 737,BSL,MUC,11939,13.79,33077,81,-7,0.09302612171464282,0.9069738782853571,25527,104,7050,71214.99
F0997,Airbus A350,MAD,LYS,3013,3.4,32459,80,-3,0.0,1.0,12012,195,9316,33159.24
F0998,Boeing 787,HAM,RTM,8080,9.54,32356,7,6,0.0,1.0,33793,156,1179,105341.23
F0999,Boeing 737,BCN,NAP,11788,14.49,34158,106,-4,0.036128516180973735,0.9638714838190263,9758,131,7284,27074.0
F1000,Boeing 777,HAM,PMI,9117,14.59,32467,46,-1,0.032483692663015505,0.9675163073369845,18127,77,7307,56516.18
F1001,Airbus A350,LHR,GVA,10418,11.82,38658,63,-13,0.007136057554280185,0.9928639424457198,7968,308,9011,21153.38
F1002,Airbus A350,NCE,OPO,7175,9.63,37002,18,14,0.0957552029876609,0.9042447970123391,30128,269,8239,88787.79
F1003,Boeing 787,STN,LHR,4601,7.01,36957,84,33,0.009549008007136529,0.9904509919928635,25445,186,7943,79755.31
F1004,Airbus A350,CPH,ORY,1495,1.93,36046,73,8,0.010523154790441525,0.9894768452095585,29578,315,10747,77587.75
F1005,Airbus A350,CPH,DUS,9045,10.33,39733,108,11,0.0658863508015513,0.9341136491984487,9654,80,7994,23791.08
F1006,Airbus A320,MUC,HEL,6351,7.95,37966,2,24,0.057812971602386,0.942187028397614,12473,254,6706,30778.83
F1007,Boeing 737,PMI,SZG,7452,8.82,34114,14,6,0.04005556268384739,0.9599444373161526,16840,142,3719,50981.72
F1008,Airbus A320,TLS,BSL,8870,10.7,31778,94,-15,0.06745376100881856,0.9325462389911814,17871,345,4888,48101.19
F1009,Airbus A350,INN,EIN,2578,2.9,30991,21,18,0.04794899775851015,0.9520510022414899,22747,136,9028,68773.53
F1010,Boeing 777,BCN,VLC,10008,13.48,31717,106,24,0.08569314295479488,0.9143068570452051,10938,235,1908,32132.39
F1011,Boeing 737,BER,MAN,4816,5.72,36641,98,6,0.07327906843150117,0.9267209315684988,27093,113,4359,67413.75
F1012,Boeing 777,PMI,VIE,9351,14.53,31342,18,17,0.009146209546243822,0.9908537904537562,14972,90,3625,43311.69
F1013,Boeing 737,LYS,CDG,6445,9.9,35753,73,-13,0.07802467930582527,0.9219753206941748,6723,236,8771,17357.9
F1014,Boeing 777,FRA,FAO,10299,14.18,40781,95,0,0.08067741708211834,0.9193225829178817,13283,312,5243,41117.32
F1015,Boeing 737,LGW,FAO,11927,18.14,40258,9,-9,0.08536381907381574,0.9146361809261843,15466,202,3360,40653.16
F1016,Boeing 777,MAN,BRU,5649,7.61,38893,19,-12,0.015594851129530352,0.9844051488704697,19766,344,1175,54004.78
F1017,Boeing 787,EDI,LYS,10187,11.5,40939,59,8,0.020416510439932447,0.9795834895600676,17645,135,4350,49011.62
F1018,Boeing 787,MAD,INN,5677,6.56,31982,59,-6,0.03627824342929462,0.9637217565707054,33968,157,9602,106541.48
F1019,Boeing 737,LIS,AGP,6605,8.24,39744,28,25,0.09210032239327381,0.9078996776067262,9813,86,9872,26539.2
F1020,Airbus A350,LIS,ZRH,9655,13.59,37832,99,-5,0.01192609769976285,0.9880739023002372,8683,190,7889,25053.01
F1021,Airbus A350,HAM,FRA,4979,6.95,34627,99,12,0.0011928756596996882,0.9988071243403003,19775,237,6596,60643.67
F1022,Airbus A320,BCN,TLS,9870,15.55,30156,6,0,0.0,1.0,24586,151,5753,72645.31
F1023,Boeing 787,SZG,OSL,4214,4.8,38327,52,35,0.07636167667707888,0.9236383233229211,17182,97,11090,51314.32
F1024,Airbus A350,BSL,STN,2902,4.71,33421,35,31,0.05518429319275481,0.9448157068072451,33008,92,3610,88309.81
F1025,Airbus A320,MXP,MAD,7332,9.66,31968,34,8,0.02497031197027503,0.975029688029725,10460,302,7805,31370.92
F1026,Boeing 777,ANR,FRA,2808,3.39,31185,59,3,0.0,1.0,5982,321,4902,15594.93
F1027,Boeing 737,RTM,LHR,7686,10.75,38833,110,39,0.0862621250216065,0.9137378749783935,11824,298,11378,31300.96
F1028,Boeing 787,SZG,HEL,6094,7.28,31262,3,-7,0.03952684060669567,0.9604731593933044,7041,175,4242,20720.73
F1029,Boeing 777,BRU,ANR,7426,9.85,38235,104,38,0.05143904485031179,0.9485609551496882,30047,221,9500,91747.91
F1030,Airbus A350,PMI,OSL,3519,5.26,37311,17,-7,0.008090259641570775,0.9919097403584293,15626,209,5280,45381.64
F1031,Boeing 787,BCN,EIN,370,0.6,34725,36,34,0.017860304030695197,0.9821396959693048,17972,51,2594,51207.36
F1032,Boeing 787,AMS,BCN,8043,13.25,37986,24,-12,0.08968838609862637,0.9103116139013736,29485,89,3993,80255.49
F1033,Airbus A350,EDI,BER,3771,5.53,40112,50,8,0.012879591489235976,0.987120408510764,31621,231,625,97063.87
F1034,Boeing 787,BCN,LIS,5002,5.68,34038,76,30,0.038517215519349446,0.9614827844806506,31321,115,7503,81394.73
F1035,Boeing 777,AGP,NAP,1570,2.0,33983,100,34,0.008155008387498885,0.9918449916125012,18330,209,4192,49555.6
F1036,Boeing 737,TLS,AMS,9193,14.48,38595,115,-8,0.09276792494023517,0.9072320750597649,33786,69,5275,81770.91
F1037,Airbus A320,STN,HEL,473,0.62,30552,83,1,0.08731030237941861,0.9126896976205814,14430,155,4975,40187.67
F1038,Boeing 737,LIS,ANR,2869,3.57,34845,111,2,0.008444735197649723,0.9915552648023502,15128,344,3142,38992.11
F1039,Boeing 777,MAD,HEL,8840,14.61,39407,19,-14,0.030514859389421237,0.9694851406105788,6703,87,11818,19749.21
F1040,Airbus A320,FCO,LIS,10298,11.61,33129,84,11,0.08628741014185032,0.9137125898581497,32214,267,7887,91326.7
F1041,Airbus A350,NAP,TLS,3900,5.09,31817,44,37,0.0,1.0,33787,59,5908,104247.39
F1042,Boeing 737,LYS,SZG,4408,5.91,40804,8,-6,0.06661725239207698,0.9333827476079231,24907,254,11465,73027.67
F1043,Airbus A320,AMS,BER,8986,10.17,33547,113,31,0.06266601092363926,0.9373339890763608,34926,341,2432,87698.25
F1044,Boeing 777,ANR,OPO,2399,3.99,30868,107,14,0.056965422132456194,0.9430345778675439,6239,164,6588,15759.47
F1045,Boeing 787,MAD,SZG,9101,11.13,40477,72,-14,0.08551501813081969,0.9144849818691803,33927,179,3610,103290.16
F1046,Airbus A350,ARN,STN,7282,8.89,31860,10,-4,0.09196487999191223,0.9080351200080877,27312,298,4103,71220.01
F1047,Airbus A350,LYS,VIE,6139,7.04,30037,33,-7,0.0627031711674532,0.9372968288325468,32886,342,5452,85921.74
F1048,Boeing 787,PMI,MUC,318,0.47,30722,64,5,0.006794622120541727,0.9932053778794583,18987,289,9400,51185.93
F1049,Airbus A350,LIS,BER,10669,17.05,33223,14,-4,0.08882627293693644,0.9111737270630635,34293,227,1096,89509.12
F1050,Boeing 777,PMI,AMS,7605,12.46,34416,66,-6,0.0769457950942835,0.9230542049057165,32956,143,1832,93349.13
F1051,Airbus A350,CDG,ARN,11631,18.08,34280,115,0,0.02850838029893257,0.9714916197010675,10610,293,6631,31841.17
F1052,Airbus A350,NCE,MUC,8408,12.61,32928,102,14,0.05311384268557051,0.9468861573144295,22503,98,4028,65721.65
F1053,Boeing 777,GVA,BLQ,8145,9.41,36270,10,36,0.04548314119622209,0.9545168588037779,21689,68,2695,56310.64
F1054,Airbus A320,AGP,OSL,6717,9.37,33117,62,33,0.0,1.0,31087,223,11660,78394.14
F1055,Boeing 737,LHR,TLS,7756,11.3,38445,17,-5,0.08401882318792746,0.9159811768120726,24630,339,524,67619.13
F1056,Airbus A350,MAD,HAM,3735,5.41,36590,13,14,0.02924481225317003,0.97075518774683,22747,166,2570,67477.91
F1057,Boeing 737,VLC,ORY,9500,14.18,33506,34,27,0.08706315954101614,0.9129368404589838,11755,50,5961,33477.95
F1058,Boeing 787,ZRH,VIE,4143,6.48,38591,66,34,0.033105636064820525,0.9668943639351795,53527,240,6081,145337.34
F1059,Airbus A320,LYS,HEL,7962,9.46,35144,65,22,0.05257268515587955,0.9474273148441205,29984,227,7992,91769.99
F1060,Airbus A350,VLC,DUS,2731,3.31,33882,6,21,0.0,1.0,24934,314,2904,64441.21
F1061,Boeing 737,SZG,LYS,9874,14.42,36463,9,24,0.005619345797321352,0.9943806542026786,12893,237,10488,37467.3
F1062,Boeing 737,LGW,BER,8628,10.0,31894,81,21,0.04048859245555067,0.9595114075444493,27441,78,4411,77876.81
F1063,Boeing 737,VLC,OPO,11992,19.54,38891,83,20,0.012248704564859214,0.9877512954351408,26146,58,8465,66090.62
F1064,Airbus A350,LHR,FCO,2639,3.78,40648,107,39,0.06099984325113881,0.9390001567488612,33945,119,1596,86300.97
F1065,Boeing 787,BLQ,STN,3876,4.8,34594,45,-3,0.0502180329510485,0.9497819670489515,17492,151,6390,46738.06
F1066,Boeing 737,DUS,INN,11028,14.47,31038,120,-1,0.013852338628138916,0.986147661371861,13486,195,2958,33686.39
F1067,Boeing 787,MXP,FRA,882,1.12,33340,118,27,0.03357574696798328,0.9664242530320167,34129,243,4511,92184.52
F1068,Boeing 737,PMI,ORY,6837,8.97,35434,27,-4,0.0,1.0,15372,229,3750,39982.77
F1069,Boeing 787,EDI,INN,6985,9.88,38533,4,39,0.07588293361432008,0.9241170663856799,29976,237,4922,87630.35
